Mapa,Time1,Score_T1,Time2,Score_T2,target,Score_T1,R_T1,ACS_T1,KAST_T1,ADR_T1,HS%_T1,Impacto_T1,+/-_T1,FK_T1,FD_T1,+/-_FK_FD_T1,Score_T2,R_T2,ACS_T2,KAST_T2,ADR_T2,HS%_T2,Impacto_T2,+/-_T2,FK_T2,FD_T2,+/-_FK_FD_T2,delta_R,delta_ACS,delta_KAST,delta_ADR,delta_HS%,delta_Impacto
Sunset,LEV,13,FUR,6,1,13,1.212,222.0,74.6,147.6,28.0,0.7186,19,8.0,11.0,-3.0,6,0.74,174.4,61.2,113.2,41.0,0.5940000000000001,-19,11.0,8.0,3.0,0.472,47.599999999999994,13.399999999999991,34.39999999999999,-13.0,0.12459999999999993
Sunset,LOUD,13,100T,2,1,13,1.29,237.4,86.4,153.2,37.8,0.8148,27,10.0,5.0,5.0,2,0.674,163.0,57.2,106.0,26.0,0.48840000000000006,-27,5.0,10.0,-5.0,0.616,74.4,29.200000000000003,47.19999999999999,11.799999999999997,0.3263999999999999
Sunset,LOUD,6,EG,13,0,6,0.9040000000000001,185.0,72.4,132.0,30.0,0.6006,-11,7.0,12.0,-5.0,13,1.122,209.4,79.0,131.0,35.2,0.7158,11,12.0,7.0,5.0,-0.21799999999999997,-24.400000000000006,-6.599999999999994,1.0,-5.200000000000003,-0.11519999999999997
Sunset,LOUD,13,MIBR,9,1,13,1.06,200.6,71.6,133.4,27.8,0.683,8,10.0,12.0,-2.0,9,0.9279999999999999,189.4,61.0,122.8,27.4,0.6326,-8,12.0,10.0,2.0,0.13200000000000012,11.199999999999989,10.599999999999994,10.600000000000009,0.40000000000000213,0.0504
Sunset,LOUD,9,SEN,13,0,9,0.8,187.2,68.2,131.4,32.4,0.5599999999999999,-20,9.0,13.0,-4.0,13,1.194,232.6,76.2,153.6,22.8,0.7444,20,13.0,9.0,4.0,-0.3939999999999999,-45.400000000000006,-8.0,-22.19999999999999,9.599999999999998,-0.1844
Sunset,MIBR,10,FUR,13,0,10,0.868,194.0,68.6,125.0,33.2,0.589,-14,10.0,13.0,-3.0,13,1.17,218.2,74.8,148.2,28.0,0.7525999999999999,14,13.0,10.0,3.0,-0.30199999999999994,-24.19999999999999,-6.200000000000003,-23.19999999999999,5.200000000000003,-0.16359999999999997
Sunset,MIBR,3,LEV,13,0,3,0.658,168.4,66.4,108.8,30.6,0.5578000000000001,-23,9.0,7.0,2.0,13,1.272,226.2,77.4,145.0,33.2,0.7716000000000001,23,7.0,9.0,-2.0,-0.614,-57.79999999999998,-11.0,-36.2,-2.6000000000000014,-0.2138
Sunset,MIBR,13,LOUD,10,1,13,1.1400000000000001,221.2,77.4,148.0,30.6,0.7758,25,13.0,10.0,3.0,10,0.8480000000000001,170.2,63.0,109.8,34.0,0.5378000000000001,-25,10.0,13.0,-3.0,0.29200000000000004,51.0,14.400000000000006,38.2,-3.3999999999999986,0.238
Sunset,NRG,12,C9,14,0,12,0.984,199.4,73.0,123.6,23.8,0.6696,1,14.0,12.0,2.0,14,1.032,195.2,72.4,127.2,29.8,0.7074,-1,12.0,14.0,-2.0,-0.04800000000000004,4.200000000000017,0.5999999999999943,-3.6000000000000085,-6.0,-0.037800000000000056
Sunset,NRG,13,C9,7,1,13,1.238,222.2,78.0,150.0,25.4,0.7612,21,12.0,8.0,4.0,7,0.778,181.4,62.0,116.6,34.4,0.5468,-21,8.0,12.0,-4.0,0.45999999999999996,40.79999999999998,16.0,33.400000000000006,-9.0,0.21440000000000003
Sunset,NRG,11,EG,13,0,11,0.8939999999999999,180.2,67.6,120.8,25.6,0.6286,-15,9.0,15.0,-6.0,13,1.134,212.6,77.6,142.8,30.4,0.7328,15,15.0,9.0,6.0,-0.24,-32.400000000000006,-10.0,-22.000000000000014,-4.799999999999997,-0.10419999999999996
Sunset,NRG,11,G2,13,0,11,1.012,201.0,71.8,132.6,27.6,0.657,-2,10.0,14.0,-4.0,13,0.9940000000000001,193.0,71.6,123.6,27.4,0.678,2,14.0,10.0,4.0,0.017999999999999905,8.0,0.20000000000000284,9.0,0.20000000000000284,-0.02100000000000002
Sunset,NRG,4,LEV,13,0,4,0.67,157.8,50.6,102.8,26.4,0.5118,-31,4.0,13.0,-9.0,13,1.3599999999999999,231.4,86.8,154.8,35.8,0.8398,31,13.0,4.0,9.0,-0.6899999999999998,-73.6,-36.199999999999996,-52.000000000000014,-9.399999999999999,-0.32799999999999996
Sunset,NRG,13,LOUD,2,1,13,1.316,243.2,84.0,159.4,29.4,0.7926,27,9.0,6.0,3.0,2,0.646,170.2,57.4,112.8,31.0,0.5054000000000001,-27,6.0,9.0,-3.0,0.67,73.0,26.6,46.60000000000001,-1.6000000000000014,0.2871999999999999
Sunset,NRG,14,SEN,16,0,14,0.8480000000000001,174.2,68.8,111.2,33.8,0.5844,-19,11.0,19.0,-8.0,16,1.188,213.0,76.6,145.2,35.0,0.718,19,19.0,11.0,8.0,-0.33999999999999986,-38.80000000000001,-7.799999999999997,-33.999999999999986,-1.2000000000000028,-0.13359999999999994
Sunset,SEN,10,EG,13,0,10,0.97,209.4,71.6,133.0,25.4,0.6424000000000001,-4,11.0,12.0,-1.0,13,1.01,205.2,71.2,135.4,34.2,0.6928,4,12.0,11.0,1.0,-0.040000000000000036,4.200000000000017,0.3999999999999915,-2.4000000000000057,-8.800000000000004,-0.05039999999999989
Sunset,SEN,9,G2,13,0,9,1.028,216.4,75.4,144.4,27.2,0.7121999999999999,-2,14.0,8.0,6.0,13,1.018,214.0,72.0,135.4,24.6,0.6838,2,8.0,14.0,-6.0,0.010000000000000009,2.4000000000000057,3.4000000000000057,9.0,2.599999999999998,0.02839999999999998
Sunset,SEN,13,G2,8,1,13,1.168,220.4,82.0,142.4,26.8,0.7628,15,12.0,9.0,3.0,8,0.86,186.8,75.2,120.8,24.4,0.5860000000000001,-15,9.0,12.0,-3.0,0.30799999999999994,33.599999999999994,6.799999999999997,21.60000000000001,2.400000000000002,0.17679999999999996
Sunset,SEN,13,NRG,10,1,13,1.1460000000000001,214.0,77.2,135.2,22.8,0.7396,18,13.0,10.0,3.0,10,0.8860000000000001,184.0,66.2,121.6,30.6,0.5764,-18,10.0,13.0,-3.0,0.26,30.0,11.0,13.599999999999994,-7.800000000000001,0.1632
Sunset,SEN,14,NRG,12,1,14,1.184,220.0,77.0,144.8,27.6,0.7567999999999999,20,14.0,12.0,2.0,12,0.844,187.2,64.6,121.8,19.6,0.5372,-20,12.0,14.0,-2.0,0.33999999999999997,32.80000000000001,12.400000000000006,23.000000000000014,8.0,0.2195999999999999
